2021/08/02 16:00:00,133182666980.00,423391532160.00,
2021/08/02 16:05:00,134412848320.00,420090959370.00,
2021/08/02 16:10:00,133446154030.00,420247483360.00,
2021/08/02 16:15:00,132966584210.00,419850232230.00,
2021/08/02 16:20:00,132377497480.00,420689398960.00,
2021/08/02 16:25:00,131627825870.00,416247837010.00,
2021/08/02 16:30:00,132189255670.00,411067006300.00,
2021/08/02 16:35:00,131587829260.00,407910475630.00,
2021/08/02 16:40:00,129641933020.00,405786623930.00,
2021/08/02 16:45:00,130425756000.00,402967835940.00,
2021/08/02 16:50:00,130147084390.00,395396577150.00,
2021/08/02 16:55:00,128601382760.00,389895889480.00,
2021/08/02 17:00:00,130427665370.00,393647205440.00,
2021/08/02 17:05:00,132083554670.00,396565571790.00,
2021/08/02 17:10:00,130524728160.00,389753185340.00,
2021/08/02 17:15:00,130687493650.00,392074024560.00,
2021/08/02 17:20:00,129601546900.00,390111508250.00,
2021/08/02 17:25:00,126695106580.00,381307470710.00,
2021/08/02 17:30:00,129582108960.00,379239510620.00,
2021/08/02 17:35:00,129217004160.00,374778173510.00,
